"P1","P2","P3","P4","P5","Team","Mins","PTS","oPTS","POSS","oPOSS","ePOSS","ORTG","DRTG","NETRTG","FG.","oFG.","TPP","oTPP","FTP","oFTP","eFG.","oeFG.","TS.","oTS.","RIM.","oRIM.","MID.","oMID.","TPrate","oTPrate","RIMrate","oRIMrate","MIDrate","oMIDrate","FTrate","oFTrate","ASTrate","oASTrate","TOrate","oTOrate","BLKrate","oBLKrate","ORB.","DRB.","PACE","ShotsPerPoss","oShotsPerPoss","FGA","oFGA","FGM","oFGM","TPA","oTPA","TPM","oTPM","FTA","oFTA","FTM","oFTM","RIMA","oRIMA","RIMM","oRIMM","ORB","oORB","DRB","oDRB","BLK","oBLK","TO","oTO","AST","oAST"
"ANTHONY.HARRIS","ARMANDO.BACOT","CALEB.LOVE","GARRISON.BROOKS","RJ.DAVIS","North Carolina",1.4,4,4,3,3,3,133.333,133.333,0,0,0.333,0,0,1,1,0,0.333,0.69,0.506,0,0,0,0.5,0,0.333,1,0,0,0.667,4,0.667,0,0,0,0.333,0,0,0,0,14,1,1.333,1,3,0,1,0,1,0,0,4,2,4,2,1,0,0,0,0,2,0,1,0,0,0,1,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","CALEB.LOVE","GARRISON.BROOKS","STERLING.MANLEY","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","CALEB.LOVE","KERWIN.WALTON","LEAKY.BLACK","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","CALEB.LOVE","KERWIN.WALTON","WALKER.KESSLER","North Carolina",0.883,0,2,1,1,1,0,200,-200,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,26.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
"ANTHONY.HARRIS","ARMANDO.BACOT","CALEB.LOVE","LEAKY.BLACK","RJ.DAVIS","North Carolina",1.55,1,4,3,3,3,33.333,133.333,-100,0,0.4,0,0,0.5,0,0,0.4,0.526,0.4,0,0.5,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0.667,0,0.2,0,0,0.5,15.5,0.333,1.667,0,5,0,2,0,1,0,0,2,0,1,0,0,4,0,2,0,2,2,2,1,0,2,0,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","CALEB.LOVE","LEAKY.BLACK","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","CALEB.LOVE","RJ.DAVIS","WALKER.KESSLER","North Carolina",0.133,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","DAYRON.SHARPE","GARRISON.BROOKS","LEAKY.BLACK","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","DAYRON.SHARPE","GARRISON.BROOKS","RJ.DAVIS","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","DAYRON.SHARPE","KERWIN.WALTON","LEAKY.BLACK","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","DAYRON.SHARPE","KERWIN.WALTON","RJ.DAVIS","North Carolina",3.867,13,3,7,6,6.5,200,46.154,153.846,0.714,0.2,0.667,0,1,1,0.857,0.2,0.87,0.274,0.667,0.333,1,0,0.429,0.2,0.429,0.6,0.143,0.2,0.143,0.2,0.8,1,0,0.143,0.2,0,0.5,0.75,17.846,1.143,1,7,5,5,1,3,1,2,0,1,1,1,1,3,3,2,1,1,1,3,1,1,0,0,1,4,1
"ANTHONY.HARRIS","ARMANDO.BACOT","DAYRON.SHARPE","LEAKY.BLACK","RJ.DAVIS","North Carolina",5.65,13,19,9,10,9.5,136.842,200,-63.158,0.6,0.6,0,0.833,0.5,0.667,0.6,0.85,0.594,0.832,0.556,0.5,1,0,0,0.6,0.9,0.2,0.1,0.2,0.2,0.3,0.667,1,0,0.111,0,0.1,0.5,0.25,17.842,1.222,1.2,10,10,6,6,0,6,0,5,2,3,1,2,9,2,5,1,2,3,1,2,0,1,0,1,4,6
"ANTHONY.HARRIS","ARMANDO.BACOT","DAYRON.SHARPE","RJ.DAVIS","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","GARRISON.BROOKS","KERWIN.WALTON","LEAKY.BLACK","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","GARRISON.BROOKS","KERWIN.WALTON","RJ.DAVIS","North Carolina",5.217,9,15,11,11,11,81.818,136.364,-54.545,0.364,0.667,0.2,0.5,0,1,0.409,0.722,0.392,0.754,0.667,0.8,0.333,0.5,0.455,0.222,0.273,0.556,0.273,0.222,0.091,0.222,0.75,0.5,0.182,0.182,0.222,0.182,0.429,0.667,14.227,1.091,0.909,11,9,4,6,5,2,1,1,1,2,0,2,3,5,2,4,3,1,2,4,2,2,2,2,3,3
"ANTHONY.HARRIS","ARMANDO.BACOT","GARRISON.BROOKS","KERWIN.WALTON","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","GARRISON.BROOKS","LEAKY.BLACK","RJ.DAVIS","North Carolina",3.25,5,4,5,5,5,100,80,20,0.333,0.333,0,0,0.75,1,0.333,0.333,0.51,0.506,0.5,1,0,0,0,0.333,0.667,0.333,0.333,0.333,1.333,0.667,1,1,0.2,0.4,0,0.333,0.5,0.5,19.5,1,0.8,3,3,1,1,0,1,0,0,4,2,3,2,2,1,1,1,1,1,1,1,0,1,1,2,1,1
"ANTHONY.HARRIS","ARMANDO.BACOT","GARRISON.BROOKS","RYAN.MCADOO","STERLING.MANLEY","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","KERWIN.WALTON","LEAKY.BLACK","RJ.DAVIS","North Carolina",0.017,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ANTHONY.HARRIS","ARMANDO.BACOT","KERWIN.WALTON","RJ.DAVIS","WALKER.KESSLER","North Carolina",0.433,0,2,1,1,1,0,200,-200,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
"ANTHONY.HARRIS","ARMANDO.BACOT","LEAKY.BLACK","RJ.DAVIS","WALKER.KESSLER","North Carolina",1.933,0,2,4,3,3.5,0,57.143,-57.143,0,0.2,0,0,0,0,0,0.2,0,0.2,0,0.25,0,0,0.5,0,0,0.8,0.5,0.2,0.5,0,0,1,0.5,0,0.2,0,0.5,0.5,16.571,0.75,1.667,2,5,0,1,1,0,0,0,1,0,0,0,0,4,0,1,1,2,2,1,1,0,2,0,0,1
"ANTHONY.HARRIS","CALEB.LOVE","DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","North Carolina",5.167,8,14,8,10,9,88.889,155.556,-66.667,0.75,0.667,1,1,0.25,0.5,0.875,0.722,0.678,0.704,0.667,0.667,0,0.5,0.25,0.111,0.75,0.667,0,0.222,1,0.222,0.667,0.833,0.375,0.25,0,0,0.333,0.5,17.222,0.75,1,4,9,3,6,1,1,1,1,4,2,1,1,3,6,2,4,1,2,2,2,0,0,3,2,2,5
"ANTHONY.HARRIS","CALEB.LOVE","DAYRON.SHARPE","GARRISON.BROOKS","LEAKY.BLACK","North Carolina",6.867,14,10,13,17,15,93.333,66.667,26.667,0.462,0.308,0,0,1,0.667,0.462,0.308,0.502,0.347,0.667,0.6,0,0.25,0.231,0.308,0.692,0.385,0.077,0.308,0.154,0.231,0.333,0.25,0.154,0.231,0,0.077,0.429,0.875,13.733,1.077,0.882,13,13,6,4,3,4,0,0,2,3,2,2,9,5,6,3,3,1,7,4,0,1,2,3,2,1
"ANTHONY.HARRIS","CALEB.LOVE","DAYRON.SHARPE","GARRISON.BROOKS","RJ.DAVIS","North Carolina",2.667,0,7,6,6,6,0,116.667,-116.667,0,0.5,0,0.5,0,0,0,0.583,0,0.583,0,0.5,0,0.5,0.25,0.333,0.25,0.333,0.5,0.333,0.25,0,0,0.333,0.167,0.167,0,0,0,0.75,13.333,0.833,1,4,6,0,3,1,2,0,1,1,0,0,0,1,2,0,1,0,1,3,4,0,0,1,1,0,1
"ANTHONY.HARRIS","CALEB.LOVE","DAYRON.SHARPE","GARRISON.BROOKS","WALKER.KESSLER","North Carolina",0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","CALEB.LOVE","DAYRON.SHARPE","KERWIN.WALTON","RJ.DAVIS","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","CALEB.LOVE","DAYRON.SHARPE","KERWIN.WALTON","WALKER.KESSLER","North Carolina",3,7,2,6,6,6,116.667,33.333,83.333,0.6,0,0.5,0,0,1,0.7,0,0.7,0.339,1,0,0.5,0,0.4,0,0.2,0,0.4,1,0,1,1,0,0.167,0.667,0.5,0,0,0.5,15,0.833,0.5,5,2,3,0,2,0,1,0,0,2,0,2,1,0,1,0,0,1,1,2,1,0,1,4,3,0
"ANTHONY.HARRIS","CALEB.LOVE","DAYRON.SHARPE","LEAKY.BLACK","RJ.DAVIS","North Carolina",1.383,1,4,2,3,2.5,40,160,-120,0,0.667,0,0,0.5,0,0,0.667,0.169,0.667,0,1,0,1,0.5,0.333,0,0.333,0.5,0.333,1,0,0,0.5,0,0,0,0,0.25,1,16.6,1.5,1,2,3,0,2,1,1,0,0,2,0,1,0,0,1,0,1,1,0,1,3,0,0,0,0,0,1
"ANTHONY.HARRIS","CALEB.LOVE","DAYRON.SHARPE","LEAKY.BLACK","WALKER.KESSLER","North Carolina",1.417,4,0,3,2,2.5,160,0,160,0.333,0,0,0,1,0,0.333,0,0.506,0,0,0,0.5,0,0.333,1,0,0,0.667,0,0.667,0,1,0,0,0,0,0.333,0.5,1,17,1.333,1,3,2,1,0,1,2,0,0,2,0,2,0,0,0,0,0,1,0,2,1,0,1,0,0,1,0
"ANTHONY.HARRIS","CALEB.LOVE","DAYRON.SHARPE","RJ.DAVIS","WALKER.KESSLER","North Carolina",3.6,7,12,7,7,7,100,171.429,-71.429,0.286,0.833,0,1,0.75,0,0.286,1,0.393,1,0.4,0.5,0,1,0.143,0.333,0.714,0.333,0.143,0.333,0.571,0,0,0.6,0.286,0.143,0.167,0.286,0.667,1,15.429,1.286,0.857,7,6,2,5,1,2,0,2,4,0,3,0,5,2,2,1,4,0,1,2,1,2,2,1,0,3
"ANTHONY.HARRIS","CALEB.LOVE","GARRISON.BROOKS","KERWIN.WALTON","LEAKY.BLACK","North Carolina",1.55,5,0,5,3,4,125,0,125,0.333,0,0,0,1,0,0.333,0,0.565,0,0.5,0,0,0,0,1,0.667,0,0.333,0,1,0,0,0,0.2,0.2,0.333,0,0.5,0.667,11.625,1,1,3,3,1,0,0,3,0,0,3,0,3,0,2,0,1,0,1,1,2,1,1,0,1,1,0,0
"ANTHONY.HARRIS","CALEB.LOVE","GARRISON.BROOKS","KERWIN.WALTON","RJ.DAVIS","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","CALEB.LOVE","GARRISON.BROOKS","KERWIN.WALTON","WALKER.KESSLER","North Carolina",0.383,2,0,1,0,0.5,400,0,400,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,23,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ANTHONY.HARRIS","CALEB.LOVE","GARRISON.BROOKS","LEAKY.BLACK","RJ.DAVIS","North Carolina",0.667,3,0,2,3,2.5,120,0,120,1,0,0,0,1,0,1,0,1.017,0,1,0,0,0,0,0,1,0.5,0,0.5,1,0.5,0,0,0,0.5,0,0,0,0,8,1,1,1,2,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
"ANTHONY.HARRIS","CALEB.LOVE","GARRISON.BROOKS","LEAKY.BLACK","WALKER.KESSLER","North Carolina",2.783,3,7,6,7,6.5,46.154,107.692,-61.538,0.167,0.6,0,0.5,1,0,0.167,0.7,0.232,0.639,0.333,0.5,0,1,0.333,0.4,0.5,0.4,0.167,0.2,0.167,0.2,0,0.333,0,0.167,0,0,0.25,1,12.846,1.167,0.857,6,5,1,3,2,2,0,1,1,1,1,0,3,2,1,1,1,0,2,3,0,0,0,1,0,1
"ANTHONY.HARRIS","CALEB.LOVE","GARRISON.BROOKS","RJ.DAVIS","WALKER.KESSLER","North Carolina",6.317,12,14,10,13,11.5,104.348,121.739,-17.391,0.5,0.545,0.5,0,0,1,0.6,0.545,0.6,0.586,0.5,0.667,0.5,0.667,0.4,0.182,0.2,0.545,0.4,0.273,0,0.182,0.4,0.167,0.1,0.3,0,0.1,0.2,0.6,16.478,1,0.923,10,11,5,6,4,2,2,0,0,2,0,2,2,6,1,4,1,2,3,4,0,1,1,3,2,1
"ANTHONY.HARRIS","CALEB.LOVE","KERWIN.WALTON","LEAKY.BLACK","WALKER.KESSLER","North Carolina",0.833,5,0,2,1,1.5,333.333,0,333.333,1,0,1,0,0,0,1.25,0,1.25,0,1,0,0,0,0.5,0,0.5,1,0,0,0,0,1,0,0,0,1,0,0,1,16.667,1,1,2,1,2,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,2,0
"ANTHONY.HARRIS","CALEB.LOVE","KERWIN.WALTON","RJ.DAVIS","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","CALEB.LOVE","LEAKY.BLACK","RJ.DAVIS","WALKER.KESSLER","North Carolina",3.917,8,3,5,8,6.5,123.077,46.154,76.923,0.75,0.143,1,0,1,0.5,0.875,0.143,0.894,0.189,0.5,0.5,1,0,0.25,0.571,0.5,0.286,0.25,0.143,0.25,0.286,0.333,0,0.2,0.4,0,0,1,0.667,18.077,1,1,4,7,3,1,1,4,1,0,1,2,1,1,2,2,1,1,1,2,4,0,0,0,1,2,1,0
"ANTHONY.HARRIS","CREIGHTON.LEBO","DUWE.FARRIS","KERWIN.WALTON","RYAN.MCADOO","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","CREIGHTON.LEBO","DUWE.FARRIS","KJ.SMITH","RYAN.MCADOO","North Carolina",1.783,2,4,3,4,3.5,57.143,114.286,-57.143,0.25,0.5,0,0,0,0,0.25,0.5,0.25,0.5,0.25,1,0,0.5,0,0.25,1,0.25,0,0.5,0,0,0,0.5,0,0.333,0,0.25,0.333,0.5,15.286,1.333,1,4,4,1,2,0,1,0,0,0,0,0,0,4,1,1,1,1,1,1,2,0,1,0,1,0,1
"ANTHONY.HARRIS","CREIGHTON.LEBO","DUWE.FARRIS","RYAN.MCADOO","WALKER.MILLER","North Carolina",0.233,2,0,1,0,0.5,400,0,400,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ANTHONY.HARRIS","CREIGHTON.LEBO","KJ.SMITH","RYAN.MCADOO","WALKER.MILLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","LEAKY.BLACK","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","RJ.DAVIS","North Carolina",2.967,9,3,6,5,5.5,163.636,54.545,109.091,0.6,0,1,0,1,0.6,0.7,0,0.756,0.279,0.5,0,0.5,0,0.2,0.333,0.4,0,0.4,0.667,0.4,1.667,0.667,0,0,0,0,0.2,0,0.667,16.182,1,1.2,5,3,3,0,1,1,1,0,2,5,2,3,2,0,1,0,0,1,2,2,0,1,0,0,2,0
"ANTHONY.HARRIS","DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","DAYRON.SHARPE","GARRISON.BROOKS","LEAKY.BLACK","RJ.DAVIS","North Carolina",2.417,4,5,4,4,4,100,125,-25,0.5,0.667,0,0,1,0.5,0.5,0.667,0.678,0.633,1,1,0,0,0,0,0.5,0.667,0.5,0.333,1,0.667,0,0.5,0.5,0.25,0,0,1,0.5,18.125,0.75,1,2,3,1,2,0,0,0,0,2,2,2,1,1,2,1,2,1,1,1,0,0,0,2,1,0,1
"ANTHONY.HARRIS","DAYRON.SHARPE","GARRISON.BROOKS","RJ.DAVIS","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","DAYRON.SHARPE","KERWIN.WALTON","LEAKY.BLACK","RJ.DAVIS","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","DAYRON.SHARPE","KERWIN.WALTON","RJ.DAVIS","WALKER.KESSLER","North Carolina",9.5,18,18,17,17,17,105.882,105.882,0,0.545,0.467,0.75,0.667,0.375,0.5,0.682,0.533,0.608,0.533,0.333,0.375,0.5,0.5,0.364,0.2,0.273,0.533,0.364,0.267,0.727,0.267,0.667,0.714,0.176,0.118,0.067,0,0.167,0.778,16.765,0.882,1,11,15,6,7,4,3,3,2,8,4,3,2,3,8,1,3,1,2,7,5,1,0,3,2,4,5
"ANTHONY.HARRIS","DAYRON.SHARPE","LEAKY.BLACK","RJ.DAVIS","WALKER.KESSLER","North Carolina",2.533,5,3,5,4,4.5,111.111,66.667,44.444,0.5,0.333,0,0,0.5,0.5,0.5,0.333,0.505,0.38,1,0.5,0,0,0.25,0.333,0.5,0.667,0.25,0,0.5,0.667,0.5,1,0,0,0,0,0,1,16.889,1,1,4,3,2,1,1,1,0,0,2,2,1,1,2,2,2,1,0,0,2,1,0,0,0,0,1,1
"ANTHONY.HARRIS","GARRISON.BROOKS","KERWIN.WALTON","RJ.DAVIS","WALKER.KESSLER","North Carolina",1.467,2,4,3,3,3,66.667,133.333,-66.667,0.2,0.667,0,0,0,0,0.2,0.667,0.2,0.667,0,0.667,1,0,0,0,0.8,1,0.2,0,0,0,1,0.5,0.333,0,0,0,0.75,1,14.667,1.667,1,5,3,1,2,0,0,0,0,0,0,0,0,4,3,0,2,3,0,1,1,0,0,1,0,1,1
"ANTHONY.HARRIS","GARRISON.BROOKS","LEAKY.BLACK","RJ.DAVIS","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","GARRISON.BROOKS","RYAN.MCADOO","STERLING.MANLEY","WALKER.MILLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","KERWIN.WALTON","LEAKY.BLACK","RJ.DAVIS","WALKER.KESSLER","North Carolina",0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","KJ.SMITH","RJ.DAVIS","RYAN.MCADOO","WALKER.MILLER","North Carolina",0.783,5,2,2,2,2,250,100,150,1,0,1,0,0,1,1.25,0,1.25,0.513,1,0,0,0,0.5,1,0.5,0,0,0,0,2,0.5,0,0,0.5,0,0,0,0,11.75,1,1,2,1,2,0,1,1,1,0,0,2,0,2,1,0,1,0,0,1,0,0,0,0,0,1,1,0
"ANTHONY.HARRIS","KJ.SMITH","RJ.DAVIS","WALKER.KESSLER","WALKER.MILLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTHONY.HARRIS","KJ.SMITH","RYAN.MCADOO","STERLING.MANLEY","WALKER.MILLER","North Carolina",0.567,0,3,1,1,1,0,300,-300,0,0.5,0,1,0,0,0,0.75,0,0.75,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,1,1,0,0.5,0,0,0,17,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
"ARMANDO.BACOT","CALEB.LOVE","DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","North Carolina",0.95,2,5,2,2,2,100,250,-150,1,0.5,0,1,0,1,1,0.75,1,0.847,0,0,1,0,0,0.5,0,0.5,1,0,0,1,1,1,0.5,0,0,0,0,0,14.25,0.5,1.5,1,2,1,1,0,1,0,1,0,2,0,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1
"ARMANDO.BACOT","CALEB.LOVE","DAYRON.SHARPE","GARRISON.BROOKS","LEAKY.BLACK","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","CALEB.LOVE","DAYRON.SHARPE","KERWIN.WALTON","LEAKY.BLACK","North Carolina",37.317,71,57,69,68,68.5,103.65,83.212,20.438,0.443,0.435,0.389,0.417,0.625,0.706,0.5,0.489,0.517,0.527,0.586,0.556,0.214,0.312,0.295,0.261,0.475,0.391,0.23,0.348,0.262,0.37,0.704,0.5,0.246,0.217,0.087,0.082,0.459,0.931,16.343,1,0.809,61,46,27,20,18,12,7,5,16,17,10,12,29,18,17,10,17,2,27,20,4,5,17,15,19,10
